booking_id,room_id,price_at_booking,number_of_rooms
87678,2,95.0,1
87679,10,73.6,1
87680,10,73.6,1
87681,10,73.6,1
87682,3,119.1,1
87683,2,73.46,1
87684,3,119.1,1
87685,2,98.69,1
87686,2,72.68,1
87687,2,81.68,1
87688,10,65.8,1
87689,10,56.8,1
87690,2,90.78,1
87691,3,167.0,1
87692,3,183.0,1
87693,2,131.0,1
87694,2,140.0,1
87695,2,67.76,1
87696,3,136.0,1
87697,3,136.62,1
87698,2,73.32,1
87699,2,77.03,1
87700,2,0.0,1
87701,3,136.0,1
87702,2,80.0,1
87703,2,71.0,1
87704,2,80.0,1
87705,2,40.0,1
87706,2,80.0,1
87707,2,80.0,1
87708,2,80.0,1
87709,2,80.0,1
87710,2,80.0,1
87711,2,80.0,1
87712,2,80.0,1
87713,2,80.0,1
87714,2,80.0,1
87715,2,115.0,1
87716,2,115.0,1
87717,10,80.0,1
87718,10,80.0,1
87719,3,122.1,1
87720,6,201.0,1
87721,2,73.46,1
87722,2,123.0,1
87723,2,103.84,1
87724,2,103.84,1
87725,2,103.84,1
87726,2,85.0,1
87727,2,94.5,1
87728,3,118.8,1
87729,2,94.5,1
87730,2,94.5,1
87731,3,118.8,1
87732,3,146.0,1
87733,6,196.0,1
87734,2,131.0,1
87735,2,147.0,1
87736,3,137.7,1
87737,2,96.3,1
87738,2,108.0,1
87739,2,99.0,1
87740,3,118.8,1
87741,2,94.5,1
87742,2,119.0,1
87743,2,121.0,1
87744,2,80.4,1
87745,3,136.0,1
87746,2,116.0,1
87747,2,104.0,1
87748,2,102.8,1
87749,3,131.0,1
87750,3,137.7,1
87751,3,118.8,1
87752,2,114.0,1
87753,2,75.0,1
87754,2,96.3,1
87755,2,103.84,1
87756,3,118.8,1
87757,3,118.8,1
87758,4,135.0,1
87759,2,89.0,1
87760,3,128.4,1
87761,2,140.0,1
87762,3,118.8,1
87763,3,87.04,1
87764,2,97.33,1
87765,2,63.5,1
87766,2,63.5,1
87767,2,63.5,1
87768,2,70.0,1
87769,2,81.2,1
87770,2,81.2,1
87771,2,63.5,1
87772,2,77.0,1
87773,2,77.0,1
87774,2,95.0,1
87775,2,71.0,1
87776,3,133.2,1
87777,2,149.0,1
87778,2,85.0,1
87779,2,133.0,1
87780,2,85.0,1
87781,2,95.0,1
87782,2,95.0,1
87783,2,95.0,1
87784,2,95.0,1
87785,3,152.0,1
87786,4,96.08,1
87787,2,69.33,1
87788,10,95.0,1
87789,2,61.56,1
87790,10,95.0,1
87791,2,85.0,1
87792,2,95.0,1
87793,3,103.18,1
87794,2,130.05,1
87795,2,71.0,1
87796,2,95.0,1
87797,2,47.5,1
87798,2,85.59,1
87799,10,95.0,1
87800,10,95.0,1
87801,2,65.0,1
87802,2,109.0,1
87803,3,118.8,1
87804,2,125.0,1
87805,6,177.3,1
87806,2,114.5,1
87807,3,244.8,1
87808,2,109.0,1
87809,3,118.8,1
87810,3,137.7,1
87811,2,111.0,1
87812,2,111.0,1
87813,2,117.0,1
87814,3,133.2,1
87815,2,119.0,1
87816,2,80.75,1
87817,2,85.5,1
87818,2,90.06,1
87819,2,76.58,1
87820,3,137.7,1
87821,6,205.95,1
87822,2,98.0,1
87823,2,107.0,1
87824,2,98.0,1
87825,2,98.0,1
87826,2,74.0,1
87827,2,98.0,1
87828,2,98.0,1
87829,2,98.0,1
87830,2,74.0,1
87831,2,98.0,1
87832,2,0.0,1
87833,2,98.0,1
87834,2,98.0,1
87835,2,98.0,1
87836,2,98.0,1
87837,2,74.0,1
87838,2,98.0,1
87839,2,98.0,1
87840,2,98.0,1
87841,2,75.0,1
87842,2,98.0,1
87843,2,98.0,1
87844,3,118.8,1
87845,2,98.0,1
87846,2,74.0,1
87847,2,96.3,1
87848,2,96.3,1
87849,2,80.75,1
87850,3,90.95,1
87851,2,81.08,1
87852,3,115.6,1
87853,2,71.0,1
87854,2,81.08,1
87855,2,95.0,1
87856,2,95.0,1
87857,2,81.08,1
87858,2,85.5,1
87859,2,144.0,1
87860,3,102.85,1
87861,3,117.15,1
87862,2,75.0,1
87863,2,104.92,1
87864,2,91.44,1
87865,2,95.2,1
87866,2,112.5,1
87867,3,109.8,1
87868,2,110.5,1
87869,3,107.95,1
87870,2,119.0,1
87871,2,141.5,1
87872,3,112.8,1
87873,3,112.8,1
87874,3,112.8,1
87875,2,118.25,1
87876,2,88.5,1
87877,2,73.3,1
87878,2,105.3,1
87879,3,129.02,1
87880,2,84.15,1
87881,2,119.0,1
87882,2,124.0,1
87883,3,118.8,1
87884,2,119.0,1
87885,2,104.0,1
87886,2,105.48,1
87887,2,131.0,1
87888,2,115.0,1
87889,2,96.3,1
87890,2,96.3,1
87891,2,126.9,1
87892,3,118.8,1
87893,3,117.98,1
87894,3,152.0,1
87895,2,105.6,1
87896,2,120.5,1
87897,2,90.9,1
87898,2,80.75,1
87899,2,80.75,1
87900,2,129.0,1
87901,2,123.5,1
87902,3,111.78,1
87903,2,81.77,1
87904,2,81.77,1
87905,2,93.08,1
87906,2,80.1,1
87907,3,111.78,1
87908,3,136.0,1
87909,2,81.2,1
87910,2,165.15,1
87911,2,85.5,1
87912,2,165.15,1
87913,2,85.5,1
87914,2,94.95,1
87915,2,85.5,1
87916,2,85.5,1
87917,2,96.3,1
87918,2,85.5,1
87919,2,131.0,1
87920,2,74.15,1
87921,3,157.0,1
87922,2,121.0,1
87923,2,121.0,1
87924,3,117.98,1
87925,2,105.3,1
87926,2,121.8,1
87927,3,135.64,1
87928,2,99.45,1
87929,2,99.45,1
87930,3,90.0,1
87931,2,94.8,1
87932,2,72.0,1
87933,2,85.5,1
87934,3,118.8,1
87935,2,121.0,1
87936,2,99.66,1
87937,2,109.35,1
87938,2,119.0,1
87939,3,0.0,1
87940,3,103.7,1
87941,2,75.0,1
87942,2,95.0,1
87943,3,130.48,1
87944,2,128.0,1
87945,2,119.0,1
87946,2,70.03,1
87947,3,103.7,1
87948,3,146.0,1
87949,2,90.95,1
87950,2,131.0,1
87951,2,90.95,1
87952,2,80.75,1
87953,2,110.5,1
87954,2,73.0,1
87955,3,77.03,1
87956,2,130.13,1
87957,2,67.15,1
87958,10,0.0,1
87959,2,106.2,1
87960,2,121.0,1
87961,2,121.0,1
87962,2,85.5,1
87963,2,95.1,1
87964,2,72.76,1
87965,2,73.0,1
87966,2,73.0,1
87967,2,96.0,1
87968,2,73.0,1
87969,2,96.0,1
87970,2,73.0,1
87971,2,101.34,1
87972,2,96.0,1
87973,2,96.0,1
87974,2,96.0,1
87975,2,96.0,1
87976,2,96.0,1
87977,2,109.68,1
87978,3,75.0,1
87979,3,109.8,1
87980,2,96.3,1
87981,2,65.49,1
87982,3,86.72,1
87983,6,186.3,1
87984,2,68.55,1
87985,2,105.4,1
87986,2,90.95,1
87987,3,112.48,1
87988,2,90.95,1
87989,2,105.3,1
87990,2,119.0,1
87991,2,106.2,1
87992,2,76.91,1
87993,2,98.5,1
87994,2,131.0,1
87995,2,121.1,1
87996,3,109.8,1
87997,2,115.03,1
87998,6,167.79,1
87999,3,90.95,1
88000,2,115.03,1
88001,2,121.95,1
88002,2,119.0,1
88003,2,99.79,1
88004,2,115.09,1
88005,2,108.79,1
88006,2,99.79,1
88007,2,115.09,1
88008,2,106.2,1
88009,6,189.43,1
88010,3,87.09,1
88011,2,111.6,1
88012,2,45.0,1
88013,2,97.41,1
88014,2,130.13,1
88015,2,119.0,1
88016,3,100.0,1
88017,4,105.25,1
88018,2,0.0,1
88019,3,121.55,1
88020,2,96.3,1
88021,3,104.58,1
88022,6,156.7,1
88023,2,85.5,1
88024,2,114.3,1
88025,3,127.8,1
88026,2,80.75,1
88027,2,140.0,1
88028,2,148.95,1
88029,2,77.62,1
88030,2,82.69,1
88031,2,93.08,1
88032,2,93.08,1
88033,3,119.38,1
88034,2,95.2,1
88035,2,78.77,1
88036,2,131.0,1
88037,3,126.6,1
88038,2,80.75,1
88039,2,75.0,1
88040,3,114.66,1
88041,2,65.0,1
88042,2,75.0,1
88043,2,92.65,1
88044,2,80.75,1
88045,2,103.87,1
88046,3,134.47,1
88047,2,57.5,1
88048,2,65.0,1
88049,3,101.58,1
88050,3,117.73,1
88051,2,87.04,1
88052,2,141.0,1
88053,2,65.0,1
88054,2,85.5,1
88055,3,125.1,1
88056,2,111.6,1
88057,3,144.0,1
88058,2,197.0,1
88059,2,105.0,1
88060,2,122.33,1
88061,2,75.0,1
88062,2,119.17,1
88063,3,126.6,1
88064,2,65.0,1
88065,3,105.83,1
88066,2,0.0,1
88067,2,120.0,1
88068,3,118.15,1
88069,3,120.7,1
88070,2,105.4,1
88071,3,118.15,1
88072,2,105.4,1
88073,3,84.14,1
88074,2,105.4,1
88075,2,105.31,1
88076,2,81.73,1
88077,3,149.1,1
88078,2,105.9,1
88079,3,85.7,1
88080,2,120.0,1
88081,2,65.0,1
88082,2,65.0,1
88083,2,65.0,1
88084,2,0.0,1
88085,2,65.0,1
88086,2,57.5,1
88087,2,65.0,1
88088,2,65.0,1
88089,2,65.0,1
88090,2,65.0,1
88091,2,65.0,1
88092,2,57.5,1
88093,2,65.0,1
88094,3,95.24,1
88095,3,140.4,1
88096,3,95.24,1
88097,2,0.0,1
88098,2,159.3,1
88099,3,152.4,1
88100,2,95.2,1
88101,3,148.95,1
88102,6,192.0,1
88103,3,156.0,1
88104,2,110.0,1
88105,2,110.0,1
88106,3,111.3,1
88107,3,130.2,1
88108,3,108.9,1
88109,2,99.88,1
88110,2,100.0,1
88111,2,80.75,1
88112,2,105.4,1
88113,2,110.0,1
88114,2,99.45,1
88115,2,100.0,1
88116,2,110.0,1
88117,3,177.0,1
88118,2,110.0,1
88119,2,110.0,1
88120,2,110.0,1
88121,2,110.0,1
88122,2,110.0,1
88123,2,110.0,1
88124,2,100.0,1
88125,2,110.0,1
88126,3,186.0,1
88127,2,80.75,1
88128,2,126.9,1
88129,2,149.0,1
88130,2,110.0,1
88131,3,131.18,1
88132,3,118.27,1
88133,2,108.3,1
88134,2,142.1,1
88135,2,109.2,1
88136,2,109.2,1
88137,2,131.0,1
88138,2,102.3,1
88139,2,141.0,1
88140,2,120.0,1
88141,2,121.0,1
88142,2,121.73,1
88143,2,95.2,1
88144,2,102.43,1
88145,2,128.43,1
88146,2,102.43,1
88147,3,155.0,1
88148,2,90.0,1
88149,2,80.0,1
88150,2,80.0,1
88151,2,90.0,1
88152,2,90.0,1
88153,2,90.0,1
88154,2,90.0,1
88155,2,90.0,1
88156,2,90.0,1
88157,2,90.0,1
88158,2,97.71,1
88159,2,159.3,1
88160,2,126.9,1
88161,2,89.75,1
88162,2,89.75,1
88163,2,94.5,1
88164,6,211.0,1
88165,6,211.0,1
88166,2,94.5,1
88167,2,143.1,1
88168,2,94.5,1
88169,2,125.53,1
88170,2,136.0,1
88171,2,125.67,1
88172,3,108.53,1
88173,2,108.29,1
88174,2,88.52,1
88175,6,198.9,1
88176,3,219.6,1
88177,2,104.76,1
88178,2,116.1,1
88179,2,143.1,1
88180,3,125.38,1
88181,6,207.9,1
88182,2,116.1,1
88183,2,89.25,1
88184,2,109.31,1
88185,3,159.3,1
88186,4,156.95,1
88187,2,75.0,1
88188,2,133.5,1
88189,2,105.4,1
88190,2,89.75,1
88191,2,101.58,1
88192,6,162.47,1
88193,3,125.38,1
88194,2,125.0,1
88195,2,123.96,1
88196,2,91.36,1
88197,2,121.5,1
88198,6,225.0,1
88199,2,94.5,1
88200,2,114.57,1
88201,3,125.38,1
88202,2,80.75,1
88203,3,156.0,1
88204,2,118.0,1
88205,2,125.1,1
88206,3,140.4,1
88207,3,140.4,1
88208,3,92.08,1
88209,3,107.95,1
88210,3,140.4,1
88211,2,103.87,1
88212,3,183.0,1
88213,2,98.0,1
88214,2,79.0,1
88215,2,80.0,1
88216,2,89.0,1
88217,2,89.0,1
88218,3,110.0,1
88219,2,104.0,1
88220,2,95.2,1
88221,2,95.0,1
88222,2,124.0,1
88223,2,104.72,1
88224,2,103.5,1
88225,2,98.24,1
88226,2,0.0,1
88227,2,139.0,1
88228,2,141.0,1
88229,3,140.4,1
88230,3,140.4,1
88231,2,137.14,1
88232,2,96.55,1
88233,2,106.65,1
88234,2,106.2,1
88235,2,101.15,1
88236,2,97.75,1
88237,3,172.0,1
88238,3,132.6,1
88239,2,135.9,1
88240,3,140.4,1
88241,2,125.1,1
88242,2,85.0,1
88243,2,95.0,1
88244,2,132.44,1
88245,2,139.0,1
88246,3,172.0,1
88247,2,77.03,1
88248,2,77.03,1
88249,2,77.03,1
88250,2,77.03,1
88251,2,77.03,1
88252,2,159.0,1
88253,2,101.15,1
88254,2,107.46,1
88255,3,107.65,1
88256,2,75.0,1
88257,2,88.7,1
88258,2,105.3,1
88259,2,100.0,1
88260,2,80.0,1
88261,2,80.0,1
88262,2,100.0,1
88263,2,100.0,1
88264,2,129.0,1
88265,2,100.0,1
88266,2,100.0,1
88267,2,97.02,1
88268,2,100.0,1
88269,2,100.0,1
88270,2,105.3,1
88271,2,100.0,1
88272,2,0.0,1
88273,2,100.0,1
88274,2,100.0,1
88275,2,80.0,1
88276,2,100.0,1
88277,2,100.0,1
88278,2,100.0,1
88279,2,100.0,1
88280,2,100.0,1
88281,2,100.0,1
88282,2,100.0,1
88283,2,100.0,1
88284,2,100.0,1
88285,2,95.0,1
88286,2,95.0,1
88287,2,104.0,1
88288,2,79.0,1
88289,3,110.0,1
88290,2,88.0,1
88291,2,80.0,1
88292,2,104.0,1
88293,3,114.33,1
88294,2,80.0,1
88295,2,106.2,1
88296,2,126.9,1
88297,2,126.9,1
88298,2,126.9,1
88299,2,142.0,1
88300,2,141.0,1
88301,2,90.0,1
88302,3,110.0,1
88303,2,86.0,1
88304,3,110.0,1
88305,2,95.0,1
88306,3,94.0,1
88307,2,80.75,1
88308,3,140.4,1
88309,2,137.7,1
88310,2,80.0,1
88311,2,86.82,1
88312,3,0.0,1
88313,3,186.0,1
88314,2,58.0,1
88315,2,58.0,1
88316,2,121.61,1
88317,3,140.4,1
88318,3,140.4,1
88319,3,135.0,1
88320,3,132.6,1
88321,3,152.0,1
88322,2,141.0,1
88323,3,149.4,1
88324,2,95.4,1
88325,2,133.5,1
88326,3,127.08,1
88327,2,75.0,1
88328,2,0.0,1
88329,2,0.0,1
88330,2,89.25,1
88331,2,75.0,1
88332,3,150.45,1
88333,2,75.0,1
88334,2,94.5,1
88335,3,151.0,1
88336,3,88.01,1
88337,2,111.6,1
88338,2,116.1,1
88339,3,143.99,1
88340,2,108.57,1
88341,3,88.01,1
88342,2,105.3,1
88343,2,65.0,1
88344,2,65.0,1
88345,2,65.0,1
88346,2,77.0,1
88347,2,126.9,1
88348,2,75.0,1
88349,2,119.85,1
88350,4,163.75,1
88351,5,0.0,1
88352,2,80.75,1
88353,2,123.45,1
88354,2,85.0,1
88355,2,85.0,1
88356,2,94.5,1
88357,10,127.83,1
88358,10,127.83,1
88359,2,68.04,1
88360,2,99.45,1
88361,2,129.0,1
88362,2,126.9,1
88363,2,126.9,1
88364,2,105.0,1
88365,2,119.85,1
88366,3,140.4,1
88367,2,130.0,1
88368,3,96.3,1
88369,2,159.3,1
88370,2,99.45,1
88371,2,133.95,1
88372,2,116.1,1
88373,3,165.0,1
88374,2,130.0,1
88375,2,89.25,1
88376,2,80.75,1
88377,2,130.0,1
88378,2,120.0,1
88379,2,94.5,1
88380,2,130.0,1
88381,2,80.75,1
88382,2,120.0,1
88383,2,92.7,1
88384,2,116.1,1
88385,2,110.21,1
88386,2,0.0,1
88387,2,130.0,1
88388,2,130.0,1
88389,2,130.0,1
88390,2,105.3,1
88391,2,95.0,1
88392,2,79.0,1
88393,3,177.0,1
88394,3,99.0,1
88395,2,89.0,1
88396,3,110.0,1
88397,3,110.0,1
88398,3,110.0,1
88399,2,89.0,1
88400,2,80.0,1
88401,3,159.3,1
88402,3,152.0,1
88403,2,80.75,1
88404,6,230.0,1
88405,6,187.85,1
88406,2,109.25,1
88407,2,109.25,1
88408,2,108.3,1
88409,3,156.0,1
88410,2,117.0,1
88411,2,117.0,1
88412,3,132.6,1
88413,2,117.0,1
88414,2,96.0,1
88415,2,138.0,1
88416,2,91.38,1
88417,2,117.0,1
88418,2,138.0,1
88419,2,96.0,1
88420,2,117.0,1
88421,2,117.0,1
88422,2,138.0,1
88423,2,96.0,1
88424,2,117.0,1
88425,2,117.0,1
88426,2,96.0,1
88427,2,117.0,1
88428,2,117.0,1
88429,3,145.5,1
88430,2,101.58,1
88431,3,90.95,1
88432,3,156.0,1
88433,3,90.95,1
88434,2,101.58,1
88435,2,69.38,1
88436,3,156.0,1
88437,3,110.08,1
88438,2,80.75,1
88439,2,111.2,1
88440,4,136.46,1
88441,2,104.25,1
88442,3,120.12,1
88443,3,120.12,1
88444,2,99.45,1
88445,3,107.95,1
88446,2,99.45,1
88447,2,99.45,1
88448,3,165.0,1
88449,3,140.4,1
88450,2,95.0,1
88451,3,110.0,1
88452,2,150.0,1
88453,2,95.0,1
88454,2,95.0,1
88455,2,144.0,1
88456,2,95.0,1
88457,3,107.0,1
88458,2,109.81,1
88459,2,109.81,1
88460,2,109.81,1
88461,2,78.95,1
88462,3,90.95,1
88463,2,110.1,1
88464,2,110.1,1
88465,2,80.0,1
88466,2,80.0,1
88467,2,89.25,1
88468,2,80.0,1
88469,2,80.0,1
88470,2,80.0,1
88471,2,80.0,1
88472,2,92.4,1
88473,2,80.0,1
88474,2,92.4,1
88475,2,89.25,1
88476,2,80.0,1
88477,2,80.0,1
88478,2,89.25,1
88479,2,85.0,1
88480,3,114.3,1
88481,2,80.0,1
88482,2,80.0,1
88483,2,80.75,1
88484,2,105.4,1
88485,3,156.0,1
88486,2,80.0,1
88487,6,198.9,1
88488,2,110.1,1
88489,3,167.0,1
88490,2,109.65,1
88491,2,75.38,1
88492,2,95.0,1
88493,2,80.0,1
88494,2,95.0,1
88495,2,80.0,1
88496,2,80.0,1
88497,2,89.25,1
88498,6,221.0,1
88499,2,80.0,1
88500,4,122.1,1
88501,4,119.0,1
88502,2,105.3,1
88503,3,149.3,1
88504,2,127.5,1
88505,2,101.58,1
88506,3,127.0,1
88507,3,127.0,1
88508,2,126.9,1
88509,2,126.9,1
88510,6,221.0,1
88511,2,89.4,1
88512,2,104.49,1
88513,6,193.5,1
88514,2,104.49,1
88515,2,126.9,1
88516,2,105.0,1
88517,2,116.1,1
88518,3,159.3,1
88519,2,76.0,1
88520,2,112.0,1
88521,2,100.8,1
88522,2,139.0,1
88523,2,112.0,1
88524,2,144.0,1
88525,2,112.0,1
88526,2,112.0,1
88527,2,95.4,1
88528,2,95.4,1
88529,2,144.0,1
88530,2,95.4,1
88531,2,95.4,1
88532,2,95.4,1
88533,2,138.0,1
88534,2,158.0,1
88535,2,144.0,1
88536,4,119.0,1
88537,2,112.0,1
88538,2,144.0,1
88539,3,159.3,1
88540,2,144.0,1
88541,3,177.0,1
88542,2,144.0,1
88543,6,177.3,1
88544,2,126.9,1
88545,2,99.0,1
88546,2,90.0,1
88547,2,98.69,1
88548,2,90.0,1
88549,3,152.0,1
88550,2,116.1,1
88551,2,111.78,1
88552,2,108.9,1
88553,3,123.3,1
88554,2,116.1,1
88555,2,116.77,1
88556,2,144.0,1
88557,2,81.77,1
88558,2,116.1,1
88559,2,105.3,1
88560,2,105.3,1
88561,2,0.0,1
88562,2,81.77,1
88563,3,124.3,1
88564,2,81.77,1
88565,2,85.0,1
88566,2,81.77,1
88567,3,139.5,1
88568,2,85.0,1
88569,2,85.0,1
88570,2,81.67,1
88571,2,81.77,1
88572,2,81.67,1
88573,2,81.67,1
88574,2,100.8,1
88575,2,95.25,1
88576,2,116.1,1
88577,2,125.1,1
88578,2,135.0,1
88579,2,135.0,1
88580,3,120.28,1
88581,3,159.3,1
88582,3,156.0,1
88583,2,112.0,1
88584,2,107.55,1
88585,2,99.95,1
88586,3,115.52,1
88587,3,95.88,1
88588,3,95.88,1
88589,3,95.88,1
88590,3,95.88,1
88591,2,89.0,1
88592,2,99.45,1
88593,2,99.45,1
88594,2,98.25,1
88595,2,101.58,1
88596,2,101.58,1
88597,2,89.0,1
88598,4,157.5,1
88599,2,116.1,1
88600,2,80.75,1
88601,2,56.47,1
88602,2,56.47,1
88603,2,56.47,1
88604,3,132.6,1
88605,3,132.6,1
88606,2,116.1,1
88607,3,140.4,1
88608,3,159.3,1
88609,2,80.75,1
88610,4,150.45,1
88611,4,148.75,1
88612,4,148.75,1
88613,2,80.75,1
88614,3,146.0,1
88615,2,72.22,1
88616,3,140.4,1
88617,6,198.9,1
88618,2,81.76,1
88619,2,101.58,1
88620,3,159.3,1
88621,3,141.6,1
88622,2,116.1,1
88623,3,95.88,1
88624,2,105.0,1
88625,3,170.0,1
88626,2,79.0,1
88627,4,93.0,1
88628,3,148.5,1
88629,3,169.5,1
88630,2,95.0,1
88631,2,68.53,1
88632,2,99.0,1
88633,3,132.6,1
88634,2,77.6,1
88635,2,131.0,1
88636,2,55.6,1
88637,2,56.0,1
88638,2,56.0,1
88639,3,141.0,1
88640,3,147.0,1
88641,2,109.0,1
88642,2,121.5,1
88643,2,89.0,1
88644,2,89.0,1
88645,2,116.1,1
88646,2,93.17,1
88647,5,194.58,1
88648,2,112.8,1
88649,2,126.9,1
88650,2,99.0,1
88651,10,109.3,1
88652,10,100.3,1
88653,2,89.0,1
88654,2,89.0,1
88655,3,149.0,1
88656,2,89.0,1
88657,2,97.0,1
88658,2,106.0,1
88659,2,79.31,1
88660,2,89.0,1
88661,2,89.0,1
88662,2,89.0,1
88663,2,105.0,1
88664,3,85.0,1
88665,2,89.0,1
88666,2,116.1,1
88667,2,109.0,1
88668,2,102.0,1
88669,2,93.0,1
88670,2,80.75,1
88671,3,118.0,1
88672,2,121.5,1
88673,2,84.0,1
88674,2,126.9,1
88675,3,140.4,1
88676,6,198.9,1
88677,2,66.4,1
88678,3,126.0,1
88679,3,126.0,1
88680,2,91.25,1
88681,6,153.15,1
88682,3,126.0,1
88683,3,126.0,1
88684,2,148.38,1
88685,2,88.8,1
88686,2,65.0,1
88687,2,65.0,1
88688,2,108.0,1
88689,2,145.0,1
88690,2,111.0,1
88691,3,159.3,1
88692,2,135.9,1
88693,2,89.0,1
88694,3,96.3,1
88695,2,119.85,1
88696,2,85.5,1
88697,2,83.0,1
88698,2,89.24,1
88699,3,103.7,1
88700,2,99.0,1
88701,3,126.0,1
88702,2,170.1,1
88703,3,134.16,1
88704,2,94.35,1
88705,2,126.9,1
88706,2,85.47,1
88707,2,83.0,1
88708,2,111.0,1
88709,2,109.0,1
88710,2,94.5,1
88711,2,72.42,1
88712,3,164.9,1
88713,2,100.3,1
88714,2,124.65,1
88715,3,158.0,1
88716,2,100.3,1
88717,2,85.0,1
88718,6,183.0,1
88719,2,75.27,1
88720,2,88.8,1
88721,2,124.65,1
88722,2,101.0,1
88723,2,85.93,1
88724,2,75.0,1
88725,2,75.0,1
88726,2,75.0,1
88727,2,75.0,1
88728,2,90.0,1
88729,2,137.0,1
88730,3,90.95,1
88731,2,89.25,1
88732,2,135.0,1
88733,2,135.0,1
88734,2,90.0,1
88735,2,99.2,1
88736,2,141.0,1
88737,2,135.0,1
88738,2,95.0,1
88739,2,105.3,1
88740,2,80.75,1
88741,2,139.0,1
88742,2,128.85,1
88743,2,126.9,1
88744,2,126.0,1
88745,2,109.65,1
88746,2,74.54,1
88747,2,103.0,1
88748,3,115.6,1
88749,2,95.0,1
88750,3,90.95,1
88751,2,89.0,1
88752,3,133.5,1
88753,2,75.0,1
88754,2,80.75,1
88755,2,0.0,1
88756,2,125.1,1
88757,2,95.0,1
88758,3,149.4,1
88759,2,95.0,1
88760,2,89.25,1
88761,2,80.75,1
88762,2,89.0,1
88763,2,98.0,1
88764,3,119.0,1
88765,3,103.0,1
88766,2,89.0,1
88767,4,134.0,1
88768,3,119.0,1
88769,2,98.0,1
88770,2,98.0,1
88771,2,98.0,1
88772,2,88.0,1
88773,2,88.0,1
88774,2,89.0,1
88775,2,89.0,1
88776,2,89.0,1
88777,2,89.0,1
88778,2,89.0,1
88779,2,104.0,1
88780,2,104.0,1
88781,2,95.0,1
88782,2,104.0,1
88783,2,104.0,1
88784,2,104.0,1
88785,2,142.65,1
88786,3,119.0,1
88787,2,104.0,1
88788,3,104.0,1
88789,3,104.0,1
88790,2,89.0,1
88791,2,89.0,1
88792,2,85.0,1
88793,2,92.83,1
88794,2,90.71,1
88795,2,152.0,1
88796,2,75.0,1
88797,2,119.85,1
88798,2,114.0,1
88799,3,90.96,1
88800,3,90.96,1
88801,2,72.76,1
88802,3,136.0,1
88803,2,126.0,1
88804,2,126.0,1
88805,2,129.0,1
88806,2,95.0,1
88807,2,98.0,1
88808,2,98.0,1
88809,2,98.0,1
88810,2,98.0,1
88811,2,95.0,1
88812,2,126.0,1
88813,2,126.0,1
88814,2,126.0,1
88815,2,126.0,1
88816,2,98.0,1
88817,2,98.0,1
88818,2,98.0,1
88819,2,135.9,1
88820,2,103.71,1
88821,2,102.75,1
88822,2,85.93,1
88823,2,93.75,1
88824,2,135.9,1
88825,2,129.0,1
88826,2,75.0,1
88827,2,141.0,1
88828,2,72.07,1
88829,2,119.85,1
88830,2,85.0,1
88831,2,143.1,1
88832,3,149.4,1
88833,2,125.1,1
88834,2,150.0,1
88835,2,95.0,1
88836,2,80.0,1
88837,2,88.0,1
88838,2,88.0,1
88839,2,88.0,1
88840,2,88.0,1
88841,2,70.2,1
88842,2,98.0,1
88843,2,98.0,1
88844,3,150.0,1
88845,2,98.56,1
88846,2,139.0,1
88847,2,139.0,1
88848,2,139.0,1
88849,2,139.0,1
88850,2,129.0,1
88851,2,116.1,1
88852,2,129.0,1
88853,2,129.0,1
88854,2,108.8,1
88855,2,129.0,1
88856,2,129.0,1
88857,2,85.5,1
88858,2,129.0,1
88859,2,129.0,1
88860,2,129.0,1
88861,2,90.0,1
88862,2,129.0,1
88863,2,129.0,1
88864,2,119.85,1
88865,2,150.45,1
88866,3,132.6,1
88867,3,132.6,1
88868,3,130.0,1
88869,3,130.0,1
88870,3,130.0,1
88871,4,192.0,1
88872,3,130.0,1
88873,2,126.0,1
88874,2,95.0,1
88875,3,146.0,1
88876,3,141.0,1
88877,3,146.0,1
88878,2,75.0,1
88879,2,152.15,1
88880,2,108.8,1
88881,2,110.0,1
88882,3,179.0,1
88883,2,129.0,1
88884,2,119.85,1
88885,3,130.0,1
88886,2,139.0,1
88887,2,80.75,1
88888,2,143.1,1
88889,2,119.67,1
88890,3,132.6,1
88891,2,129.0,1
88892,2,96.02,1
88893,6,161.66,1
88894,2,116.1,1
88895,2,135.15,1
88896,3,143.52,1
88897,2,83.64,1
88898,2,116.1,1
88899,2,97.71,1
88900,3,168.3,1
88901,2,105.3,1
88902,2,95.0,1
88903,2,85.0,1
88904,2,105.0,1
88905,3,148.5,1
88906,2,101.52,1
88907,2,75.0,1
88908,2,126.9,1
88909,2,125.1,1
88910,2,116.1,1
88911,2,170.1,1
88912,2,150.0,1
88913,2,116.1,1
88914,2,116.1,1
88915,3,215.0,1
88916,2,116.1,1
88917,2,116.1,1
88918,2,116.1,1
88919,2,105.0,1
88920,3,132.6,1
88921,2,129.0,1
88922,2,116.1,1
88923,2,161.1,1
88924,6,221.0,1
88925,2,92.28,1
88926,2,75.0,1
88927,2,104.0,1
88928,2,90.0,1
88929,2,121.5,1
88930,2,126.9,1
88931,3,140.4,1
88932,2,94.35,1
88933,2,109.65,1
88934,3,106.08,1
88935,2,129.0,1
88936,3,121.5,1
88937,3,153.0,1
88938,3,121.5,1
88939,2,80.75,1
88940,2,95.0,1
88941,2,95.0,1
88942,3,121.5,1
88943,2,126.9,1
88944,3,105.3,1
88945,2,143.1,1
88946,2,126.9,1
88947,2,92.28,1
